time,voltage,current
399.40,3.5781,0.9989
399.50,3.5776,1.0008
399.60,3.5777,1.0037
399.70,3.5785,1.0018
399.80,3.5780,0.9996
399.90,3.5768,1.0056
400.00,3.5778,1.0024
400.10,3.5780,0.9989
400.20,3.5763,1.0018
400.30,3.5781,1.0005
400.40,3.5780,0.9970
400.50,3.5778,0.9932
400.60,3.5769,1.0018
400.70,3.5780,0.9983
400.80,3.5782,0.9957
400.90,3.5767,1.0018
401.00,3.5778,0.9965
401.10,3.5776,0.9945
401.20,3.5763,1.0005
401.30,3.5776,0.9970
401.40,3.5775,0.9932
401.50,3.5774,0.9999
401.60,3.5762,1.0094
401.70,3.5779,0.9999
401.80,3.5767,1.0002
401.90,3.5759,1.0065
402.00,3.5764,1.0005
402.10,3.5774,0.9979
402.20,3.5762,1.0046
402.30,3.5771,0.9980
402.40,3.5769,0.9989
402.50,3.5773,0.9970
402.60,3.5761,1.0049
402.70,3.5772,1.0002
402.80,3.5769,0.9986
402.90,3.5755,1.0005
403.00,3.5771,0.9945
403.10,3.5767,0.9973
403.20,3.5751,1.0063
403.30,3.5769,0.9983
403.40,3.5775,0.9973
403.50,3.5764,0.9980
403.60,3.5754,1.0018
403.70,3.5768,0.9967
403.80,3.5766,0.9980
403.90,3.5748,1.0078
404.00,3.5769,0.9983
404.10,3.5766,0.9970
404.20,3.5739,1.0075
404.30,3.5761,0.9950
404.40,3.5763,1.0008
404.50,3.5757,0.9992
404.60,3.5748,1.0046
404.70,3.5761,0.9967
404.80,3.5763,0.9951
404.90,3.5747,1.0021
405.00,3.5758,0.9961
405.10,3.5760,0.9992
405.20,3.5750,1.0008
405.30,3.5756,0.9999
405.40,3.5762,0.9905
405.50,3.5756,0.9980
405.60,3.5740,1.0113
405.70,3.5755,0.9942
405.80,3.5756,0.9951
405.90,3.5738,1.0008
406.00,3.5755,0.9926
406.10,3.5754,0.9929
406.20,3.5761,0.9973
406.30,3.5747,0.9996
406.40,3.5756,0.9989
406.50,3.5754,0.9957
406.60,3.5737,0.9983
406.70,3.5756,0.9983
406.80,3.5749,0.9973
406.90,3.5740,1.0027
407.00,3.5750,0.9957
407.10,3.5754,0.9916
407.20,3.5749,0.9992
407.30,3.5738,1.0008
407.40,3.5750,0.9961
407.50,3.5745,0.9936
407.60,3.5733,1.0005
407.70,3.5752,0.9932
407.80,3.5747,0.9970
407.90,3.5741,0.9992
408.00,3.5736,1.0030
408.10,3.5742,0.9957
408.20,3.5743,0.9957
408.30,3.5733,1.0008
408.40,3.5744,0.9938
408.50,3.5739,1.0018
408.60,3.5732,1.0060
408.70,3.5740,0.9976
408.80,3.5740,0.9976
408.90,3.5740,1.0002
409.00,3.5727,1.0053
409.10,3.5737,0.9989
409.20,3.5735,1.0018
409.30,3.5729,1.0040
409.40,3.5735,0.9989
409.50,3.5732,0.9986
409.60,3.5719,1.0046
409.70,3.5738,0.9933
409.80,3.5733,0.9983
409.90,3.5736,0.9970
410.00,3.5721,1.0030
410.10,3.5736,0.9983
410.20,3.5736,0.9938
410.30,3.5715,1.0068
410.40,3.5739,0.9951
410.50,3.5729,0.9999
410.60,3.5719,1.0027
410.70,3.5731,0.9954
410.80,3.5729,0.9954
410.90,3.5730,0.9970
411.00,3.5717,1.0046
411.10,3.5729,0.9954
411.20,3.5727,0.9951
411.30,3.5707,1.0037
411.40,3.5722,0.9986
411.50,3.5726,0.9938
411.60,3.5715,1.0027
411.70,3.5724,0.9954
411.80,3.5723,1.0018
411.90,3.5724,0.9982
412.00,3.5708,1.0043
412.10,3.5722,0.9980
412.20,3.5723,0.9942
412.30,3.5712,1.0059
412.40,3.5719,0.9976
412.50,3.5723,1.0005
412.60,3.5724,0.9967
412.70,3.5706,1.0043
412.80,3.5719,0.9964
412.90,3.5715,0.9967
413.00,3.5706,1.0056
413.10,3.5723,0.9983
413.20,3.5715,0.9976
413.30,3.5705,1.0027
413.40,3.5717,0.9935
413.50,3.5718,0.9961
413.60,3.5715,0.9948
413.70,3.5703,1.0034
413.80,3.5707,1.0068
413.90,3.5717,0.9923
414.00,3.5700,1.0017
414.10,3.5721,0.9954
414.20,3.5708,0.9973
414.30,3.5685,1.0065
414.40,3.5697,1.0056
414.50,3.5729,0.9884
414.60,3.5713,0.9980
414.70,3.5678,1.0141
414.80,3.5709,0.9976
414.90,3.5718,0.9865
415.00,3.5678,1.0126
415.10,3.5695,1.0070
415.20,3.5712,0.9945
415.30,3.5698,1.0043
415.40,3.5711,0.9989
415.50,3.5711,0.9964
415.60,3.5714,0.9942
415.70,3.5691,1.0018
415.80,3.5695,1.0037
415.90,3.5708,0.9935
416.00,3.5690,1.0053
416.10,3.5703,1.0002
416.20,3.5705,0.9940
416.30,3.5689,1.0024
416.40,3.5672,1.0119
416.50,3.5709,0.9907
416.60,3.5700,0.9942
416.70,3.5675,1.0078
416.80,3.5692,0.9980
416.90,3.5704,0.9919
417.00,3.5679,1.0094
417.10,3.5700,0.9980
417.20,3.5703,0.9932
417.30,3.5694,1.0021
417.40,3.5668,1.0094
417.50,3.5702,0.9967
417.60,3.5707,0.9926
417.70,3.5679,1.0081
417.80,3.5689,0.9986
417.90,3.5706,0.9948
418.00,3.5676,1.0053
418.10,3.5688,0.9983
418.20,3.5699,0.9961
418.30,3.5687,0.9996
418.40,3.5656,1.0169
418.50,3.5696,0.9942
418.60,3.5695,0.9923
418.70,3.5662,1.0084
418.80,3.5692,0.9967
418.90,3.5695,0.9973
419.00,3.5684,1.0015
419.10,3.5681,0.9999
419.20,3.5690,1.0005
419.30,3.5687,0.9964
419.40,3.5680,1.0015
419.50,3.5690,0.9943
419.60,3.5674,1.0053
419.70,3.5655,1.0145
419.80,3.5695,0.9907
419.90,3.5688,0.9976
420.00,3.5688,0.9970
420.10,3.5670,1.0024
420.20,3.5687,0.9942
420.30,3.5683,0.9986
420.40,3.5641,1.0205
420.50,3.5683,0.9954
420.60,3.5685,0.9915
420.70,3.5671,1.0024
420.80,3.5678,0.9964
420.90,3.5682,1.0021
421.00,3.5684,0.9973
421.10,3.5668,1.0027
421.20,3.5677,0.9996
421.30,3.5677,0.9983
421.40,3.5659,1.0053
421.50,3.5676,1.0018
421.60,3.5670,1.0015
421.70,3.5650,1.0113
421.80,3.5670,0.9961
421.90,3.5673,0.9980
422.00,3.5673,1.0034
422.10,3.5653,1.0068
422.20,3.5674,0.9942
422.30,3.5670,0.9954
422.40,3.5652,1.0078
422.50,3.5672,0.9964
422.60,3.5672,0.9935
422.70,3.5664,1.0002
422.80,3.5668,0.9982
422.90,3.5669,0.9999
423.00,3.5671,0.9964
423.10,3.5655,1.0049
423.20,3.5666,1.0018
423.30,3.5661,1.0015
423.40,3.5654,1.0072
423.50,3.5671,0.9989
423.60,3.5661,0.9973
423.70,3.5649,1.0072
423.80,3.5661,0.9961
423.90,3.5665,0.9976
424.00,3.5664,1.0005
424.10,3.5636,1.0046
424.20,3.5655,1.0015
424.30,3.5658,1.0021
424.40,3.5645,1.0056
424.50,3.5659,0.9989
424.60,3.5652,1.0008
424.70,3.5658,0.9996
424.80,3.5643,1.0027
424.90,3.5657,1.0010
425.00,3.5652,1.0008
425.10,3.5640,1.0059
425.20,3.5653,1.0021
425.30,3.5649,0.9992
425.40,3.5638,1.0088
425.50,3.5659,1.0002
425.60,3.5651,0.9999
425.70,3.5651,0.9973
425.80,3.5632,1.0107
425.90,3.5655,0.9961
426.00,3.5654,0.9979
426.10,3.5634,1.0015
426.20,3.5651,1.0005
426.30,3.5649,0.9961
426.40,3.5639,1.0056
426.50,3.5649,0.9951
426.60,3.5647,0.9951
426.70,3.5647,0.9973
426.80,3.5636,0.9996
426.90,3.5650,0.9989
427.00,3.5650,0.9967
427.10,3.5646,1.0046
427.20,3.5647,0.9970
427.30,3.5648,0.9935
427.40,3.5647,0.9976
427.50,3.5635,1.0037
427.60,3.5641,0.9996
427.70,3.5644,1.0011
427.80,3.5629,1.0040
427.90,3.5647,0.9970
428.00,3.5640,1.0002
428.10,3.5626,1.0027
428.20,3.5646,0.9954
428.30,3.5635,1.0002
428.40,3.5646,0.9992
428.50,3.5633,0.9983
428.60,3.5638,0.9957
428.70,3.5643,0.9992
428.80,3.5631,1.0030
428.90,3.5641,0.9967
429.00,3.5641,0.9945
429.10,3.5618,1.0078
429.20,3.5643,0.9986
429.30,3.5640,0.9996
429.40,3.5645,0.9964
429.50,3.5626,1.0030
429.60,3.5641,0.9970
429.70,3.5643,0.9932
429.80,3.5620,1.0011
429.90,3.5643,0.9961
430.00,3.5640,0.9948
430.10,3.5623,1.0005
430.20,3.5639,0.9945
430.30,3.5639,0.9907
430.40,3.5635,0.9957
430.50,3.5623,1.0024
430.60,3.5632,0.9970
430.70,3.5629,1.0011
430.80,3.5606,1.0062
430.90,3.5631,0.9970
431.00,3.5626,0.9973
431.10,3.5620,1.0034
431.20,3.5619,0.9992
431.30,3.5623,1.0021
431.40,3.5631,0.9950
431.50,3.5609,1.0018
431.60,3.5621,1.0034
431.70,3.5621,1.0027
431.80,3.5604,1.0081
431.90,3.5619,1.0053
432.00,3.5622,1.0005
432.10,3.5621,0.9989
432.20,3.5601,1.0065
432.30,3.5620,1.0011
432.40,3.5620,0.9989
432.50,3.5596,1.0088
432.60,3.5618,1.0015
432.70,3.5621,0.9964
432.80,3.5602,1.0027
432.90,3.5622,0.9996
433.00,3.5620,0.9948
433.10,3.5614,0.9986
433.20,3.5610,1.0005
433.30,3.5618,0.9942
433.40,3.5619,0.9976
433.50,3.5597,1.0049
433.60,3.5623,0.9975
433.70,3.5620,0.9935
433.80,3.5604,1.0002
433.90,3.5621,0.9945
434.00,3.5614,0.9986
434.10,3.5619,0.9929
434.20,3.5604,0.9992
434.30,3.5619,0.9913
434.40,3.5604,1.0011
434.50,3.5583,1.0145
434.60,3.5615,0.9983
434.70,3.5617,0.9961
434.80,3.5612,1.0024
434.90,3.5612,1.0002
435.00,3.5612,0.9967
435.10,3.5614,0.9935
435.20,3.5583,1.0151
435.30,3.5606,0.9986
435.40,3.5612,0.9951
435.50,3.5594,1.0040
435.60,3.5609,0.9964
435.70,3.5609,0.9993
435.80,3.5605,0.9992
435.90,3.5592,1.0034
436.00,3.5610,0.9999
436.10,3.5603,0.9996
436.20,3.5595,1.0005
436.30,3.5602,0.9957
436.40,3.5607,0.9989
436.50,3.5581,1.0049
436.60,3.5609,0.9916
436.70,3.5600,1.0018
436.80,3.5587,1.0042
436.90,3.5592,0.9986
437.00,3.5606,0.9951
437.10,3.5594,1.0021
437.20,3.5561,1.0192
437.30,3.5601,0.9996
437.40,3.5601,0.9986
437.50,3.5585,1.0015
437.60,3.5599,0.9996
437.70,3.5600,0.9983
437.80,3.5599,0.9957
437.90,3.5582,1.0049
438.00,3.5589,1.0021
438.10,3.5595,0.9992
438.20,3.5581,1.0043
438.30,3.5595,0.9945
438.40,3.5592,0.9961
438.50,3.5584,0.9999
438.60,3.5587,1.0011
438.70,3.5595,0.9932
438.80,3.5592,0.9938
438.90,3.5576,1.0008
439.00,3.5595,0.9954
439.10,3.5588,0.9954
439.20,3.5550,1.0132
439.30,3.5586,0.9992
439.40,3.5595,0.9916
439.50,3.5593,0.9964
439.60,3.5554,1.0151
439.70,3.5583,0.9964
439.80,3.5595,0.9923
439.90,3.5565,1.0056
440.00,3.5580,0.9951
440.10,3.5577,1.0021
440.20,3.5548,1.0164
440.30,3.5587,0.9999
440.40,3.5588,0.9878
440.50,3.5582,0.9945
440.60,3.5570,0.9986
440.70,3.5561,1.0046
440.80,3.5581,0.9983
440.90,3.5569,0.9980
441.00,3.5578,0.9983
441.10,3.5558,1.0078
441.20,3.5560,1.0046
441.30,3.5587,0.9913
441.40,3.5577,0.9957
441.50,3.5554,1.0100
441.60,3.5567,1.0053
441.70,3.5583,0.9961
441.80,3.5574,0.9986
441.90,3.5560,1.0030
442.00,3.5569,1.0021
442.10,3.5570,0.9996
442.20,3.5558,1.0027
442.30,3.5572,0.9989
442.40,3.5572,0.9957
442.50,3.5574,0.9916
442.60,3.5558,0.9992
442.70,3.5548,1.0094
442.80,3.5567,0.9929
442.90,3.5561,1.0008
443.00,3.5554,1.0059
443.10,3.5572,0.9938
443.20,3.5555,1.0030
443.30,3.5562,0.9972
443.40,3.5563,0.9948
443.50,3.5548,1.0091
443.60,3.5545,1.0024
443.70,3.5573,0.9907
443.80,3.5558,0.9996
443.90,3.5530,1.0078
444.00,3.5558,0.9999
444.10,3.5572,0.9926
444.20,3.5553,0.9980
444.30,3.5528,1.0110
444.40,3.5559,0.9993
444.50,3.5565,0.9986
444.60,3.5546,1.0002
444.70,3.5561,0.9976
444.80,3.5558,0.9948
444.90,3.5534,1.0094
445.00,3.5549,0.9989
445.10,3.5558,0.9923
445.20,3.5550,1.0018
445.30,3.5528,1.0116
445.40,3.5560,0.9907
445.50,3.5555,0.9950
445.60,3.5533,1.0097
445.70,3.5545,1.0011
445.80,3.5556,0.9923
445.90,3.5540,0.9989
446.00,3.5536,1.0059
446.10,3.5550,0.9951
446.20,3.5557,0.9954
446.30,3.5517,1.0145
446.40,3.5553,0.9951
446.50,3.5557,0.9967
446.60,3.5538,1.0024
446.70,3.5552,0.9923
446.80,3.5540,0.9964
446.90,3.5527,1.0059
447.00,3.5521,1.0056
447.10,3.5552,0.9961
447.20,3.5549,0.9945
447.30,3.5508,1.0141
447.40,3.5545,0.9932
447.50,3.5550,0.9942
447.60,3.5520,1.0091
447.70,3.5544,1.0028
447.80,3.5553,0.9932
447.90,3.5545,1.0005
448.00,3.5531,1.0024
448.10,3.5538,0.9983
448.20,3.5538,0.9942
448.30,3.5517,1.0081
448.40,3.5532,1.0011
448.50,3.5538,0.9935
448.60,3.5528,1.0005
448.70,3.5538,0.9932
448.80,3.5518,1.0102
448.90,3.5530,1.0030
449.00,3.5531,0.9932
449.10,3.5533,0.9942
449.20,3.5514,1.0088
449.30,3.5517,1.0030
449.40,3.5538,0.9872
449.50,3.5525,1.0008
449.60,3.5500,1.0154
449.70,3.5531,0.9983
449.80,3.5539,0.9933
449.90,3.5534,0.9964
450.00,3.5496,1.0141
450.10,3.5531,0.9970
450.20,3.5537,0.9913
450.30,3.5515,1.0037
450.40,3.5518,1.0024
450.50,3.5531,0.9957
450.60,3.5526,0.9961
450.70,3.5504,1.0100
450.80,3.5525,0.9967
450.90,3.5535,0.9950
451.00,3.5506,1.0043
451.10,3.5516,1.0015
451.20,3.5527,0.9986
451.30,3.5513,1.0015
451.40,3.5520,0.9989
451.50,3.5527,0.9929
451.60,3.5520,1.0005
451.70,3.5494,1.0116
451.80,3.5521,0.9970
451.90,3.5528,0.9926
452.00,3.5499,1.0070
452.10,3.5511,0.9989
452.20,3.5528,0.9951
452.30,3.5500,1.0072
452.40,3.5519,0.9945
452.50,3.5520,0.9996
452.60,3.5518,0.9897
452.70,3.5479,1.0173
452.80,3.5505,1.0005
452.90,3.5519,0.9976
453.00,3.5505,0.9989
453.10,3.5512,0.9968
453.20,3.5512,0.9913
453.30,3.5476,1.0141
453.40,3.5500,1.0011
453.50,3.5520,0.9910
453.60,3.5512,0.9919
453.70,3.5476,1.0103
453.80,3.5494,1.0008
453.90,3.5497,1.0008
454.00,3.5483,1.0132
454.10,3.5514,0.9929
454.20,3.5510,0.9943
454.30,3.5496,1.0021
454.40,3.5513,0.9948
454.50,3.5496,1.0024
454.60,3.5488,1.0091
454.70,3.5498,1.0011
454.80,3.5505,0.9992
454.90,3.5507,0.9945
455.00,3.5491,1.0015
455.10,3.5508,0.9957
455.20,3.5502,0.9945
455.30,3.5491,1.0017
455.40,3.5468,1.0141
455.50,3.5502,0.9948
455.60,3.5510,0.9957
455.70,3.5488,0.9986
455.80,3.5487,1.0011
455.90,3.5487,1.0065
456.00,3.5492,0.9954
456.10,3.5504,0.9945
456.20,3.5489,0.9967
456.30,3.5481,1.0081
456.40,3.5465,1.0102
456.50,3.5501,0.9897
456.60,3.5502,0.9957
456.70,3.5470,1.0094
456.80,3.5490,0.9970
456.90,3.5494,0.9910
457.00,3.5474,1.0059
457.10,3.5482,1.0011
457.20,3.5498,0.9916
457.30,3.5476,1.0094
457.40,3.5469,1.0078
457.50,3.5492,0.9922
457.60,3.5501,0.9970
457.70,3.5477,1.0027
457.80,3.5491,0.9983
457.90,3.5490,0.9932
458.00,3.5465,1.0078
458.10,3.5457,1.0135
458.20,3.5496,0.9957
458.30,3.5491,0.9970
458.40,3.5480,0.9999
458.50,3.5488,0.9972
458.60,3.5486,0.9957
458.70,3.5476,1.0002
458.80,3.5486,0.9983
458.90,3.5491,0.9913
459.00,3.5458,1.0094
459.10,3.5456,1.0129
459.20,3.5490,0.9872
459.30,3.5489,0.9916
459.40,3.5450,1.0084
459.50,3.5467,1.0034
459.60,3.5484,0.9883
459.70,3.5466,1.0030
459.80,3.5461,1.0043
459.90,3.5462,1.0040
460.00,3.5484,0.9919
460.10,3.5468,1.0084
460.20,3.5476,0.9951
460.30,3.5484,0.9878
460.40,3.5447,1.0132
460.50,3.5459,1.0062
460.60,3.5477,0.9913
460.70,3.5463,1.0010
460.80,3.5477,0.9923
460.90,3.5456,1.0034
461.00,3.5459,1.0065
461.10,3.5461,1.0005
461.20,3.5480,0.9919
461.30,3.5458,1.0040
461.40,3.5441,1.0132
461.50,3.5471,0.9935
461.60,3.5477,0.9878
461.70,3.5450,1.0056
461.80,3.5450,1.0088
461.90,3.5470,0.9926
462.00,3.5468,0.9913
462.10,3.5446,1.0065
462.20,3.5450,1.0037
462.30,3.5460,0.9964
462.40,3.5441,1.0043
462.50,3.5460,0.9973
462.60,3.5473,0.9932
462.70,3.5448,1.0043
462.80,3.5434,1.0100
462.90,3.5466,0.9950
463.00,3.5470,0.9929
463.10,3.5441,1.0056
463.20,3.5452,0.9989
463.30,3.5469,0.9938
463.40,3.5424,1.0154
463.50,3.5453,0.9964
463.60,3.5462,0.9929
463.70,3.5461,0.9945
463.80,3.5429,1.0141
463.90,3.5457,0.9965
464.00,3.5464,0.9938
464.10,3.5448,0.9980
464.20,3.5440,1.0049
464.30,3.5448,1.0002
464.40,3.5446,1.0021
464.50,3.5460,0.9976
464.60,3.5451,0.9992
464.70,3.5457,0.9954
464.80,3.5425,1.0154
464.90,3.5457,0.9967
465.00,3.5461,0.9968
465.10,3.5441,1.0015
465.20,3.5451,0.9954
465.30,3.5451,0.9976
465.40,3.5439,0.9992
465.50,3.5454,0.9989
465.60,3.5438,1.0034
465.70,3.5453,0.9967
465.80,3.5438,1.0002
465.90,3.5429,1.0078
466.00,3.5457,0.9929
466.10,3.5430,1.0024
466.20,3.5449,0.9926
466.30,3.5433,0.9992
466.40,3.5421,1.0088
466.50,3.5437,1.0008
466.60,3.5449,0.9964
466.70,3.5447,0.9957
466.80,3.5411,1.0100
466.90,3.5437,0.9973
467.00,3.5447,0.9891
467.10,3.5423,1.0078
467.20,3.5425,1.0070
467.30,3.5452,0.9964
467.40,3.5443,0.9945
467.50,3.5433,0.9964
467.60,3.5419,1.0043
467.70,3.5426,0.9999
467.80,3.5411,1.0100
467.90,3.5440,0.9904
468.00,3.5443,0.9951
468.10,3.5405,1.0138
468.20,3.5434,0.9942
468.30,3.5435,0.9908
468.40,3.5425,1.0056
468.50,3.5407,1.0116
468.60,3.5439,0.9929
468.70,3.5429,0.9948
468.80,3.5408,1.0068
468.90,3.5428,0.9973
469.00,3.5429,0.9948
469.10,3.5407,1.0015
469.20,3.5410,1.0103
469.30,3.5437,0.9913
469.40,3.5434,0.9926
469.50,3.5404,1.0078
469.60,3.5418,1.0021
469.70,3.5433,0.9910
469.80,3.5406,1.0053
469.90,3.5406,1.0056
470.00,3.5429,0.9961
470.10,3.5418,0.9948
470.20,3.5415,1.0043
470.30,3.5419,0.9986
470.40,3.5425,0.9913
470.50,3.5387,1.0130
470.60,3.5411,1.0034
470.70,3.5429,0.9872
470.80,3.5411,0.9992
470.90,3.5396,1.0065
471.00,3.5411,1.0037
471.10,3.5425,0.9875
471.20,3.5389,1.0094
471.30,3.5408,0.9976
471.40,3.5424,0.9935
471.50,3.5384,1.0109
471.60,3.5407,1.0011
471.70,3.5424,0.9907
471.80,3.5397,1.0008
471.90,3.5399,1.0030
472.00,3.5396,1.0030
472.10,3.5414,0.9926
472.20,3.5391,1.0056
472.30,3.5392,1.0075
472.40,3.5423,0.9850
472.50,3.5392,1.0005
472.60,3.5390,1.0053
472.70,3.5397,1.0021
472.80,3.5378,1.0049
472.90,3.5419,0.9862
473.00,3.5404,1.0002
473.10,3.5394,1.0027
473.20,3.5375,1.0122
473.30,3.5407,0.9929
473.40,3.5413,0.9894
473.50,3.5369,1.0132
473.60,3.5390,1.0049
473.70,3.5416,0.9905
473.80,3.5404,0.9951
473.90,3.5377,1.0068
474.00,3.5386,1.0021
474.10,3.5399,0.9942
474.20,3.5371,1.0062
474.30,3.5394,0.9992
474.40,3.5406,0.9910
474.50,3.5366,1.0056
474.60,3.5380,1.0027
474.70,3.5406,0.9970
474.80,3.5398,0.9965
474.90,3.5370,1.0126
475.00,3.5398,0.9935
475.10,3.5397,0.9932
475.20,3.5373,1.0056
475.30,3.5386,1.0024
475.40,3.5402,0.9904
475.50,3.5374,1.0046
475.60,3.5368,1.0062
475.70,3.5399,0.9897
475.80,3.5385,0.9970
475.90,3.5362,1.0067
476.00,3.5378,1.0005
476.10,3.5374,0.9999
476.20,3.5365,1.0040
476.30,3.5395,0.9904
476.40,3.5383,1.0027
476.50,3.5359,1.0126
476.60,3.5390,0.9881
476.70,3.5387,0.9910
476.80,3.5364,1.0059
476.90,3.5356,1.0075
477.00,3.5368,1.0042
477.10,3.5387,0.9894
477.20,3.5359,1.0030
477.30,3.5370,1.0049
477.40,3.5368,1.0021
477.50,3.5384,0.9837
477.60,3.5361,1.0021
477.70,3.5373,0.9957
477.80,3.5360,1.0018
477.90,3.5346,1.0062
478.00,3.5369,1.0030
478.10,3.5363,0.9989
478.20,3.5355,1.0043
478.30,3.5366,0.9992
478.40,3.5364,1.0037
478.50,3.5368,0.9976
478.60,3.5360,1.0046
478.70,3.5374,0.9948
478.80,3.5368,0.9980
478.90,3.5352,1.0119
479.00,3.5378,0.9907
479.10,3.5381,0.9897
479.20,3.5346,1.0091
479.30,3.5358,1.0037
479.40,3.5372,0.9973
479.50,3.5371,0.9923
479.60,3.5333,1.0132
479.70,3.5360,0.9999
479.80,3.5381,0.9878
479.90,3.5346,1.0088
480.00,3.5348,1.0011
480.10,3.5376,0.9884
480.20,3.5334,1.0113
480.30,3.5348,1.0049
480.40,3.5377,0.9862
480.50,3.5359,0.9996
480.60,3.5335,1.0116
480.70,3.5353,1.0015
480.80,3.5374,0.9850
480.90,3.5339,1.0034
481.00,3.5345,1.0005
481.10,3.5343,1.0002
481.20,3.5332,1.0068
481.30,3.5344,0.9993
481.40,3.5354,0.9945
481.50,3.5346,1.0008
481.60,3.5333,1.0075
481.70,3.5348,0.9992
481.80,3.5366,0.9878
481.90,3.5328,1.0075
482.00,3.5337,1.0053
482.10,3.5349,0.9938
482.20,3.5341,1.0011
482.30,3.5340,1.0021
482.40,3.5340,0.9993
482.50,3.5340,0.9983
482.60,3.5330,1.0056
482.70,3.5347,0.9970
482.80,3.5365,0.9910
482.90,3.5323,1.0132
483.00,3.5343,0.9932
483.10,3.5353,0.9957
483.20,3.5334,1.0068
483.30,3.5321,1.0081
483.40,3.5359,0.9881
483.50,3.5346,0.9965
483.60,3.5316,1.0167
483.70,3.5344,0.9996
483.80,3.5347,0.9900
483.90,3.5333,0.9967
484.00,3.5318,1.0084
484.10,3.5343,0.9973
484.20,3.5347,0.9900
484.30,3.5317,1.0078
484.40,3.5328,1.0043
484.50,3.5351,0.9894
484.60,3.5315,1.0046
484.70,3.5324,1.0024
484.80,3.5342,0.9935
484.90,3.5312,1.0100
485.00,3.5327,0.9986
485.10,3.5344,0.9948
485.20,3.5342,0.9910
485.30,3.5303,1.0122
485.40,3.5326,1.0034
485.50,3.5342,0.9913
485.60,3.5323,1.0056
485.70,3.5324,0.9968
485.80,3.5335,0.9907
485.90,3.5315,1.0113
486.00,3.5311,1.0024
486.10,3.5341,0.9878
486.20,3.5320,1.0015
486.30,3.5297,1.0110
486.40,3.5326,0.9951
486.50,3.5332,0.9923
486.60,3.5301,1.0122
486.70,3.5322,0.9989
486.80,3.5334,0.9905
486.90,3.5324,1.0002
487.00,3.5297,1.0116
487.10,3.5329,0.9957
487.20,3.5331,0.9913
487.30,3.5305,1.0084
487.40,3.5315,0.9976
487.50,3.5332,0.9904
487.60,3.5293,1.0084
487.70,3.5302,1.0072
487.80,3.5334,0.9908
487.90,3.5321,0.9923
488.00,3.5289,1.0081
488.10,3.5301,1.0018
488.20,3.5307,1.0034
488.30,3.5310,0.9957
488.40,3.5323,0.9926
488.50,3.5294,1.0062
488.60,3.5296,1.0011
488.70,3.5299,1.0040
488.80,3.5321,0.9942
488.90,3.5310,0.9954
489.00,3.5282,1.0113
489.10,3.5308,0.9996
489.20,3.5318,0.9894
489.30,3.5293,1.0037
489.40,3.5289,1.0043
489.50,3.5298,1.0024
489.60,3.5310,0.9961
489.70,3.5306,0.9964
489.80,3.5293,1.0059
489.90,3.5296,0.9996
490.00,3.5304,0.9975
490.10,3.5304,0.9989
490.20,3.5289,1.0065
490.30,3.5287,1.0043
490.40,3.5307,0.9945
490.50,3.5303,0.9970
490.60,3.5301,0.9938
490.70,3.5273,1.0107
490.80,3.5288,1.0005
490.90,3.5309,0.9935
491.00,3.5280,0.9989
491.10,3.5274,1.0053
491.20,3.5296,0.9976
491.30,3.5289,0.9967
491.40,3.5283,1.0027
491.50,3.5280,1.0059
491.60,3.5309,0.9919
491.70,3.5291,1.0008
491.80,3.5283,1.0005
491.90,3.5286,1.0049
492.00,3.5287,0.9964
492.10,3.5298,0.9913
492.20,3.5277,1.0056
492.30,3.5276,1.0040
492.40,3.5277,1.0018
492.50,3.5302,0.9910
492.60,3.5282,0.9983
492.70,3.5263,1.0119
492.80,3.5288,0.9992
492.90,3.5297,0.9865
493.00,3.5268,1.0081
493.10,3.5271,1.0043
493.20,3.5282,1.0005
493.30,3.5294,0.9887
493.40,3.5264,1.0075
493.50,3.5272,1.0005
493.60,3.5271,1.0015
493.70,3.5258,1.0094
493.80,3.5296,0.9907
493.90,3.5284,0.9932
494.00,3.5251,1.0126
494.10,3.5272,1.0018
494.20,3.5288,0.9913
494.30,3.5272,0.9961
494.40,3.5247,1.0158
494.50,3.5286,0.9948
494.60,3.5285,0.9907
494.70,3.5262,1.0059
494.80,3.5271,0.9983
494.90,3.5279,0.9926
495.00,3.5249,1.0072
495.10,3.5262,1.0040
495.20,3.5287,0.9913
495.30,3.5266,1.0002
495.40,3.5246,1.0113
495.50,3.5277,0.9912
495.60,3.5278,0.9900
495.70,3.5228,1.0148
495.80,3.5257,1.0024
495.90,3.5279,0.9888
496.00,3.5248,1.0043
496.10,3.5259,1.0005
496.20,3.5257,1.0072
496.30,3.5275,0.9900
496.40,3.5255,1.0081
496.50,3.5266,1.0015
496.60,3.5274,0.9965
496.70,3.5257,1.0018
496.80,3.5264,0.9961
496.90,3.5266,0.9980
497.00,3.5238,1.0116
497.10,3.5261,0.9951
497.20,3.5265,0.9957
497.30,3.5263,0.9954
497.40,3.5230,1.0122
497.50,3.5263,0.9964
497.60,3.5257,0.9935
497.70,3.5243,1.0042
497.80,3.5253,0.9992
497.90,3.5263,0.9916
498.00,3.5247,1.0056
498.10,3.5225,1.0116
498.20,3.5262,0.9967
498.30,3.5262,0.9938
498.40,3.5247,1.0008
498.50,3.5258,0.9929
498.60,3.5244,0.9983
498.70,3.5227,1.0062
498.80,3.5243,1.0028
498.90,3.5260,0.9897
499.00,3.5247,0.9992
499.10,3.5222,1.0119
499.20,3.5246,1.0011
